BANKNIFTYWK19700PE,2020/04/24,09:30,794.25,1020.15,794.25,1020.15,20
BANKNIFTYWK19700PE,2020/04/24,10:10,1020.15,1020.15,958.9,958.9,20
BANKNIFTYWK19700PE,2020/04/24,10:12,958.9,958.9,824.25,824.25,20
BANKNIFTYWK19700PE,2020/04/24,10:37,824.25,880,824.25,880,20
BANKNIFTYWK19700PE,2020/04/24,11:19,880,998.95,880,998.95,20
BANKNIFTYWK19700PE,2020/04/24,12:28,998.95,998.95,727.95,727.95,20
BANKNIFTYWK19700PE,2020/04/24,12:37,727.95,748.05,727.95,748.05,20
BANKNIFTYWK19700PE,2020/04/24,12:42,748.05,864.5,748.05,864.5,20
BANKNIFTYWK19700PE,2020/04/24,15:10,864.5,945.4,864.5,945.4,40
BANKNIFTYWK19700PE,2020/04/24,15:25,1075.15,1075.15,1075.15,1075.15,20
BANKNIFTYWK19700PE,2020/04/27,09:15,645.8,645.85,645.8,645.85,20
BANKNIFTYWK19700PE,2020/04/27,09:16,645.85,690,645.85,690,20
BANKNIFTYWK19700PE,2020/04/27,09:33,690,690,567.5,567.5,20
BANKNIFTYWK19700PE,2020/04/27,09:45,567.5,640.05,567.5,640.05,20
BANKNIFTYWK19700PE,2020/04/27,09:52,640.05,705,640.05,705,20
BANKNIFTYWK19700PE,2020/04/27,10:07,705,705,600.4,603.65,80
BANKNIFTYWK19700PE,2020/04/27,10:08,603.65,603.65,601.15,601.15,20
BANKNIFTYWK19700PE,2020/04/27,10:45,601.15,601.15,534.35,534.35,20
BANKNIFTYWK19700PE,2020/04/27,11:18,534.35,550.45,534.35,550.45,40
BANKNIFTYWK19700PE,2020/04/27,11:48,550.45,561,550.45,561,40
BANKNIFTYWK19700PE,2020/04/27,11:56,561,565,561,565,20
BANKNIFTYWK19700PE,2020/04/27,12:10,565,565,565,565,20
BANKNIFTYWK19700PE,2020/04/27,12:48,565,565,554.45,554.45,20
BANKNIFTYWK19700PE,2020/04/27,13:04,554.45,554.45,518.15,518.15,40
BANKNIFTYWK19700PE,2020/04/27,13:09,518.15,518.15,508.4,508.4,20
BANKNIFTYWK19700PE,2020/04/27,13:11,508.4,512.5,508.4,512.5,40
BANKNIFTYWK19700PE,2020/04/27,13:12,512.5,518.3,484.75,484.75,80
BANKNIFTYWK19700PE,2020/04/27,13:27,484.75,519.8,484.75,519.8,20
BANKNIFTYWK19700PE,2020/04/27,13:30,519.8,531.7,519.8,531.7,40
BANKNIFTYWK19700PE,2020/04/27,13:31,530,531.7,530,530,20
BANKNIFTYWK19700PE,2020/04/27,13:40,530,538,530,538,20
BANKNIFTYWK19700PE,2020/04/27,13:45,538,555,538,555,20
BANKNIFTYWK19700PE,2020/04/27,13:49,555,558.45,555,558.45,20
BANKNIFTYWK19700PE,2020/04/27,14:02,558.45,558.45,552.45,552.45,80
BANKNIFTYWK19700PE,2020/04/27,14:58,552.45,552.45,543.25,543.25,20
BANKNIFTYWK19700PE,2020/04/27,15:10,543.25,548.15,543.25,548.15,20
BANKNIFTYWK19700PE,2020/04/27,15:12,548.15,548.15,536.75,536.75,20
BANKNIFTYWK19700PE,2020/04/27,15:15,536.75,536.75,535.95,535.95,20
BANKNIFTYWK19700PE,2020/04/27,15:17,535.95,535.95,535,535.6,40
